-0.004242692750879837,-0.007992677055927388,-0.012296847262978696,0.0111440970504442,0.006829941000949303,-0.0031233844083097674,-0.0016203428467201633,0.0019306168695896262,0.0085855686743031,0.008735648342261768
-0.0073014627034727626,-0.006725004126072928,0.007303773885220364,0.016114587800962234,-0.011389895344541684,0.008225242728377477,-0.007526864421846029,-0.003978607904524323,-0.006045360010745135,-0.0033993337669245413
-0.0029008232898887366,-0.00287260715058999,-0.0007531780083599674,0.0047735055003760175,0.004662958350078204,0.012292811525983932,0.0018746715264903934,-0.017978770038600662,-0.008593191883676733,-0.0037478262928584615
-0.0019665764494493456,-0.008173624552017157,-0.008152202198368791,0.006167704557484152,0.007166364331865759,-0.002590105773532584,-0.0042502535512281055,0.010559318784151759,-0.0014618068476963942,0.003812359380937878
-0.005892758295373871,-0.010196747693387442,-0.012596768715938435,-0.010969196695896332,-0.004342346014076845,-0.005376144271687819,-0.0039886930765625946,-0.002532176661326359,0.012263321053291113,-0.006091486833549191
0.0018975734490912013,0.002605910444226744,-0.012618851857678274,-0.014518117941698709,0.011523552723135653,0.014098097648386917,-0.017322521030116642,-0.002776458467624531,0.004015361095155608,-0.016809288792890054
-0.004355308702727989,-0.010530678019825936,0.002446550810281503,0.014315093837547319,-0.002772707863966695,0.005154412037226218,0.0010385674036366152,-0.001961483135950794,-0.0018676827012075103,-0.010471977940626636
-0.0057936710368187445,-0.006931266820875218,-0.011426952132892612,-0.01482127075994281,-0.012217295831197544,0.0060063928724592465,-0.011833529317085175,-0.0023605693409364855,-0.006076664489116869,-0.003749758641619335
-0.004356363690733426,-0.011554980638394451,-0.008158446017404156,0.01795071041059718,0.007761686987818873,-0.0019945309465516877,-0.000871499552328936,0.005212282059768185,-0.00049454052670719,-0.0019472275750937302
-0.006031678110051639,-0.00889636605392936,-0.014332165242812262,-0.007439294579390796,-0.007049218694342072,-0.0015501942450448273,-0.0014307753541107013,0.0029608758025468007,0.0008945347213214847,-0.011677377639615131
-0.007834613297275587,-0.004101472222640187,0.007395496971011051,0.010396428132479466,-0.01441118688354048,0.009841188643977102,-0.008855452289055297,-0.003541072391553087,-0.0009754007434103554,6.662215619633627e-05
-0.006676169302450464,0.01937572843628551,-0.011221988126898928,-0.005065102349080245,-0.012652457948524915,-0.013905701273109373,-0.010208877420588104,-0.0019355715933981005,-0.0012367766047105236,-0.005937745070150461
-0.007758106937186943,0.023981794553750917,-0.012600085650424584,0.023077890000345904,0.0037639781331518254,-0.01370073671632,0.005841535118735595,-0.001491059437531368,-0.005274996274278247,-0.0013711638840507522
-0.00355360715039389,0.002226709707548326,-0.010334463366979194,-0.007291289005304133,-0.007487950021883819,0.00969279910262917,-0.003223036018843776,0.008166955131335156,-0.00899729279768754,-0.0008932431796087239
-0.0016227580931572777,0.0016390336186620684,-0.013276704997952133,-0.004148479886385632,0.007298631361293262,0.0029223955308954686,-0.0031578714311143513,-0.002966703829821986,0.008848353141633892,0.006012515426818481
-0.010446241638001069,-0.006983377375464839,0.013242941509473874,0.005934456569145777,-0.0068274269630404765,0.002695446851071502,0.0055915281468264634,0.001420569521973872,-0.0023387807284449267,0.007731107335151647
-0.005106779753933758,0.013959199185484968,-0.013887644290334022,-0.003887690421406357,-0.010596630263563325,-0.005660220523791681,-0.0018484410121587047,0.00923488795913505,0.00012174418394176482,-0.010288072199719943
-0.00874501143417194,-0.002917050880091585,0.011013084532591234,-0.0005968547413270553,0.0003808750259131676,0.0038522412223705345,0.008130478138189045,-0.01112355711454282,0.0016225392085038681,0.015057181635422719
-0.007965438218047034,-0.008589773532650941,0.008360927193605556,0.0035400793929540406,-0.003156932862197352,-0.001522127631378593,0.004026957892570599,0.00045251972550145754,0.0005218812780284505,0.005812166874584802
-0.005308063967827892,-0.007533927609284296,0.014178237308895135,-0.0012287874831313093,0.009300690783223771,-0.002936493282826524,0.0019122647445367386,-0.002207174140233727,0.001297962193478107,0.001251578651927993
-0.0008487944085435316,-0.001657806114034212,0.017287363108593797,-0.00029751130616251356,0.012895968449696198,-0.002818873960825656,0.003159009478912018,0.004540634487803824,0.00352732696405769,-0.003997317349382242
-0.0076486722336286585,-0.006204924669490561,0.013795221047258225,-0.0065770100760034955,0.002123163111864612,-0.0015943953879164747,0.003172300446371248,-0.003904525862523578,-0.002366202063946589,-1.1269224491065064e-05
