       ,1.wrd               ,2.wrd              ,3.wrd              ,4.wrd              ,5.wrd               ,6.wrd              ,7.wrd                 ,8.wrd              ,9.wrd              ,10.wrd              ,11.wrd             ,12.wrd             ,13.wrd               ,14.wrd             ,15.wrd            ,16.wrd              ,17.wrd             ,18.wrd              ,19.wrd             ,20.wrd            ,21.wrd               ,22.wrd            ,23.wrd            ,24.wrd             ,25.wrd            ,26.wrd            ,27.wrd            ,28.wrd             ,29.wrd             ,30.wrd             ,31.wrd             ,249.wrd              ,250.wrd            ,251.wrd             ,252.wrd            ,253.wrd            ,254.wrd            ,255.wrd            ,256.wrd            ,257.wrd             ,258.wrd            ,259.wrd            ,260.wrd             ,261.wrd             ,262.wrd            ,263.wrd              ,264.wrd            ,265.wrd            ,266.wrd            ,267.wrd            ,268.wrd            ,269.wrd             ,270.wrd            ,271.wrd            ,272.wrd            ,273.wrd            ,274.wrd            ,275.wrd            ,276.wrd            ,277.wrd            ,278.wrd            ,279.wrd            ,559.wrd            ,560.wrd             ,561.wrd             ,562.wrd             ,563.wrd             ,564.wrd            ,565.wrd            ,566.wrd            ,567.wrd            ,568.wrd            ,569.wrd             ,570.wrd            ,571.wrd             ,572.wrd            ,573.wrd            ,574.wrd             ,575.wrd            ,576.wrd            ,577.wrd            ,578.wrd            ,579.wrd              ,580.wrd            ,581.wrd            ,582.wrd            ,583.wrd            ,584.wrd            ,585.wrd            ,586.wrd            ,587.wrd            ,588.wrd            ,589.wrd
11.wrd ,0.6169168086978207  ,0.5442369458517119 ,0.24667191746148964,0.49042167955708327,0.052183486641600996,0.6074067690429358 ,0.025361699187087194  ,0.48156345350752006,0.3289210070213371 ,0.11008488340282829 ,1.0                ,0.6081718206988749 ,0.3211911148796355   ,0.6886383837014759 ,0.9305916117841212,0.2457323951628655  ,0.7871730748775436 ,0.3498962825724481  ,0.3525426689334733 ,0.6074141952178634,0.0                  ,0.520418934985128 ,0.6827725948709409,0.6639937550760352 ,0.5720780981023501,0.597484621147683 ,0.5966194940026743,0.57487278562136   ,0.6460022009937378 ,0.656301082745198  ,0.5763826114735557 ,0.15828358240813012  ,0.4224111687180695 ,0.23887445602156954 ,0.37051096619249424,0.4372067994947    ,0.5454151952167963 ,0.2804808239265485 ,0.3560673227669978 ,0.05886928971616179 ,0.5330584403502949 ,0.1687123555186527 ,0.47954993733553464 ,0.2992482576503831  ,0.35910909735777585,0.4224550365118783   ,0.5702459228965604 ,0.32214417771877146,0.6935796359875817 ,0.44140599013946247,0.46249423693251135,0.1829627849916915  ,0.4230878399987478 ,0.10926893799117265,0.7050068961150164 ,0.46168273833218954,0.2324598195021491 ,0.42468346707563087,0.35984964708326517,0.24561230902279352,0.21126780636662412,0.4094058019504069 ,0.475193952123139  ,0.1398469025113106  ,0.13905725998869423 ,0.26561046448545234 ,0.27469919100050755 ,0.3006020671269295 ,0.25884388508301115,0.43091251592403135,0.3107145830153861 ,0.10340174841506744,0.09658687664154031 ,0.5389852171982741 ,0.20291347074336075 ,0.46223996826043956,0.6321780873232792 ,0.2562218672480959  ,0.3800825719502967 ,0.18390710984655656,0.5422202502096226 ,0.21546114945448247,0.11669284504498922  ,0.25786952201758606,0.32146092515731917,0.44062661975102846,0.5199775000240127 ,0.5700215367966522 ,0.42186049783653723,0.4756210905858156 ,0.3314295866991248 ,0.34426521867817284,0.5085682272484235
12.wrd ,0.5387185427168779  ,0.6153682385236392 ,0.4475254530457623 ,0.47364457655440595,0.17295757395755473 ,0.5473509864395585 ,0.17592916569624972   ,0.48461200796085546,0.39735425735320173,0.3531186669302778  ,0.6480459202017838 ,1.0                ,0.12590055450161397  ,0.6444226718037227 ,0.8334666699955415,0.0962951785971623  ,0.783754613342106  ,0.3035282768451478  ,0.49497544928866677,0.6912133985758195,0.0                  ,0.6350262132455411,0.736044293551601 ,0.6530891828576028 ,0.6861019493520694,0.7319407113552886,0.7515212603244648,0.6534770556005316 ,0.6665659872353569 ,0.7101307851592463 ,0.631219669110189  ,0.19960262162387588  ,0.3986815164242863 ,0.16368290308058864 ,0.2741151071277421 ,0.37888844890299134,0.393907245540004  ,0.3213486053943657 ,0.5019533003501357 ,0.16194410234373036 ,0.3540612714014514 ,0.25553899942085545,0.31169355347300176 ,0.24259609535094784 ,0.43693051304276187,0.33866117672229956  ,0.4902958367939183 ,0.4172454263310228 ,0.5451822175728709 ,0.6179394828897478 ,0.4783542250506586 ,0.11036261602984387 ,0.5144877597843789 ,0.4743311829390252 ,0.7483281876783636 ,0.370320523757275  ,0.3906486335081323 ,0.3081156705103927 ,0.4653737413751823 ,0.3727725584169521 ,0.3987353597633885 ,0.3921203110726248 ,0.5572456169973456 ,0.2918987038617562  ,0.11514512259195742 ,0.17231166151045785 ,0.43636039997503706 ,0.4625186083496937 ,0.2298679071673705 ,0.32938199006400104,0.2600842630955108 ,0.21209048719173051,0.35259585710455343 ,0.7873246758711441 ,0.37961443428497466 ,0.4857404861441037 ,0.5265218325829611 ,0.41513086414216527 ,0.39967258336102063,0.1680661349844551 ,0.6248063945263056 ,0.2438868648326471 ,0.30421353368592075  ,0.3596696468920255 ,0.42351611641698106,0.3692736064675124 ,0.4441784977974841 ,0.52617070895708   ,0.40751306976984225,0.48295803816603433,0.3657043398233071 ,0.3732966485791458 ,0.31082472406543116
13.wrd ,0.6207304973353649  ,0.7176112927926803 ,0.3225104176415733 ,0.5502784166809862 ,0.1235039026846173  ,0.7177650468602024 ,0.12444155813671465   ,0.40790227052975814,0.3900144719977826 ,0.2362681204669681  ,0.6778173254098971 ,0.612859572268053  ,1.0                  ,0.8070192168509547 ,0.9280740566643866,0.18218376397733493 ,0.8785479611756836 ,0.2981792728129571  ,0.6387134517354811 ,0.754527809317511 ,0.3541540471788933   ,0.6491966551598886,0.7380234603452515,0.7953691171960979 ,0.6955012821365472,0.7417334317593695,0.8679414102268183,0.7800903950653768 ,0.7128074682610641 ,0.7808753557436137 ,0.6726964952125644 ,0.19865178399196604  ,0.3712913361514959 ,0.0                 ,0.43899979807214584,0.6780639000845329 ,0.6444607457969064 ,0.595053856957438  ,0.586538484108639  ,0.27841703007160146 ,0.6726257392109287 ,0.3859644552808045 ,0.49826496726270997 ,0.04941846884518031 ,0.5868593417513074 ,0.4714778621166795   ,0.482796101919699  ,0.6958454322023468 ,0.676690345290612  ,0.7856860295717475 ,0.5631107723243882 ,0.1886971440299322  ,0.6291801337899933 ,0.7296935962989723 ,0.775234833668325  ,0.6538997264193558 ,0.5906485074040715 ,0.6428189128457112 ,0.4875131847453288 ,0.48993836535941204,0.6414443709826966 ,0.4783050338417243 ,0.707886579742393  ,0.2807419629855108  ,0.23283304779551073 ,0.14160910920324554 ,0.20405002875440603 ,0.3862702179887926 ,0.1597848550498061 ,0.3584408160292798 ,0.2086412361957034 ,0.1747223160974416 ,0.18904119779630846 ,0.7303170267312155 ,0.1183745861005625  ,0.4832258982855393 ,0.7239439910513761 ,0.5441898013493356  ,0.6009213326997633 ,0.4621202183950557 ,0.709579150452502  ,0.49239131631983335,0.162830950273686    ,0.5366972367181275 ,0.49178473828675495,0.6346661434397973 ,0.5000681739733355 ,0.7082503387783636 ,0.6090685528513808 ,0.6112714864327653 ,0.7356359809555851 ,0.5123758542435995 ,0.5193810354535358
14.wrd ,0.24877018890764846 ,0.5938464315674343 ,0.05982564004544788,0.37104907988489233,0.29363979059815415 ,0.5441619944145348 ,0.19965847429730355   ,0.4914568666178202 ,0.30416690558865056,0.29173502490098    ,0.5694294277553011 ,0.448688769604876  ,0.22226936064477065  ,1.0                ,0.7367676775721278,0.0994483291389251  ,0.7413949327301879 ,0.29849147313985924 ,0.585432554978603  ,0.6026959160268865,0.23887990719208219  ,0.6101862264130908,0.6023141717902158,0.47417587843649434,0.5267148492667748,0.5603863899419155,0.6932052180561306,0.4734648200651991 ,0.5616053168105506 ,0.46774879742601383,0.46680348932284177,0.0                  ,0.23606790162785496,0.15412910282140302 ,0.3836000233612601 ,0.3441488802523015 ,0.379435799008208  ,0.10061933887632302,0.23888622535121518,0.1520440306669637  ,0.37813500153971935,0.18013764560967538,0.19546934896414014 ,0.014422631752200044,0.31549547110105847,0.13526926507597692  ,0.49836845486498227,0.14567304322895047,0.48687182101026816,0.6440749206248075 ,0.38981504783749055,0.07667383432618669 ,0.5020954785341871 ,0.3417334055408662 ,0.6440919371794462 ,0.32897913945610724,0.3294863177343823 ,0.4040527008802943 ,0.24401118154885137,0.3166623395240672 ,0.5146511739033479 ,0.3752032164208423 ,0.4845384027268961 ,0.18196805347604905 ,0.1605325571023536  ,0.081462760026759   ,0.2370504284667576  ,0.45786194025888494,0.04574206513544199,0.36105348666815296,0.24407669926624365,0.141312106442398  ,0.2637778609580237  ,0.6195737631805294 ,0.20046658808788054 ,0.40445419600097676,0.5745121478555424 ,0.49013679610928795 ,0.27315501789260144,0.30737536236500884,0.5527451074087051 ,0.35453529674110396,0.1316449778598956   ,0.24994279145827336,0.20152737514998964,0.34979301392118756,0.34519312860373974,0.40602715215613805,0.443609155490427  ,0.45100803839741754,0.39728547460524777,0.23674689135951932,0.5793698299937349
15.wrd ,0.2845222242748976  ,0.34811280941788747,0.17581483379743024,0.44644560196400584,0.28023619882226436 ,0.28519186623679016,0.0                   ,0.3213498583645853 ,0.16129483324484184,0.3185230918781552  ,0.4830063002494521 ,0.3115138359744597 ,0.15879966925906208  ,0.3790629043061138 ,1.0               ,0.12798534472424516 ,0.38479397789656666,0.13200384019165923 ,0.2818059754503236 ,0.4010472043611696,0.18346788479048737  ,0.5922998007463607,0.579582396734936 ,0.40197318589986775,0.4237093658816431,0.6255116950413666,0.5069966048003782,0.41986843149640474,0.45506221644260214,0.45212438762841944,0.5314978059619823 ,0.18602652711071987  ,0.38787000330315113,0.17259298647589616 ,0.4233653846106237 ,0.3691369625280263 ,0.48345015343981046,0.1339716190446293 ,0.4246118277566395 ,0.2166562099067103  ,0.5181560167731349 ,0.2691103580747486 ,0.39759313130750984 ,0.27968529402575304 ,0.42829807702734446,0.40713102339206353  ,0.29602670685046606,0.4944808262007273 ,0.4862081434780692 ,0.5201684582295973 ,0.44044110609363785,0.1922191307756187  ,0.3455717449515785 ,0.3668599124761518 ,0.5118951813259616 ,0.4986951043003006 ,0.43715518625667316,0.40369933115523127,0.3467869935962642 ,0.1815418471512018 ,0.5431310277493906 ,0.4198719965822709 ,0.539672844943968  ,0.3257774969502423  ,0.2177356386829048  ,0.2823991661264159  ,0.26360556840664506 ,0.3725457787972165 ,0.34945437103542043,0.2691103085596671 ,0.42848331294714914,0.35887946776436996,0.3844694560525679  ,0.47315973114697185,0.29454397773564256 ,0.21495303964915213,0.5032820329030688 ,0.0999901613533104  ,0.29269666907590564,0.4677031691682265 ,0.5014753761252242 ,0.33690279303186166,0.25328801184915706  ,0.41854266518986305,0.4778578211076555 ,0.481131362174251  ,0.4592264843098839 ,0.5635531764989343 ,0.4425993694650495 ,0.37288852219119917,0.5019621588912226 ,0.4659082474646917 ,0.5071500025227934
16.wrd ,0.2889976011690135  ,0.7016404426234722 ,0.19316350261259896,0.5813582593872576 ,0.36325173412706935 ,0.6994329792548867 ,0.2154830414195631    ,0.5395875370000263 ,0.1462397533761911 ,0.2559014723724222  ,0.6427266203938914 ,0.5508350793463805 ,0.14869059254422445  ,0.6853108856801022 ,0.8858474391891105,1.0                 ,0.8918100169579283 ,0.30915663577841745 ,0.5592451790046267 ,0.7718565816539246,0.2802992131325194   ,0.7736269064175241,0.7579216725525311,0.7844084667025519 ,0.6735216486051531,0.8021893723929283,0.8074787450152547,0.7779809639035559 ,0.7522981094120799 ,0.7674933032578735 ,0.6977897231293574 ,0.21930118411328092  ,0.2711167048299892 ,0.00784720808161965 ,0.32286652094030477,0.5398113127431763 ,0.582500820098741  ,0.3200812326188659 ,0.5187207413215833 ,0.1951113973641424  ,0.5645317741089353 ,0.3171860692830394 ,0.21543724048479718 ,0.06825236632165621 ,0.4488919367370009 ,0.4054482713919829   ,0.5202101431899374 ,0.5585336621015067 ,0.5245898168138032 ,0.6485339157889822 ,0.4230547107177879 ,0.12588604511525914 ,0.4839084662302615 ,0.4305805363501993 ,0.7232701898909228 ,0.5934909303803753 ,0.5139664963407156 ,0.42546967829684323,0.3154814941058821 ,0.2921219490988677 ,0.41667558396135607,0.4053948913189812 ,0.7000387480631028 ,0.28316948001129394 ,0.15385786682388092 ,0.17807555244833406 ,0.3654353355797272  ,0.2195852781019717 ,0.20950294392170887,0.286168479789947  ,0.25234613685926566,0.22081205270996052,0.13147526598839465 ,0.823283575953468  ,0.21310039200562425 ,0.3340505289676239 ,0.548244239776226  ,0.4369574141041874  ,0.40199323014280397,0.4375889564804084 ,0.6215518913008542 ,0.4155757655413156 ,0.0                  ,0.503674285252405  ,0.4662526388107924 ,0.506001373060972  ,0.46027687064264233,0.5511852715168923 ,0.6382779923551011 ,0.5205962519294756 ,0.5704514746461634 ,0.4251501737646761 ,0.46458391273258814
17.wrd ,0.4718743421251175  ,0.5690811122488946 ,0.20386577689116292,0.48244583172708466,0.0197681209738767  ,0.6566920632349489 ,0.21270253813638373   ,0.32410261042722455,0.19349538401574662,0.1339118983502553  ,0.34971504662897346,0.42376047791727645,0.16914371177928467  ,0.5069927924024997 ,0.6848469047087056,0.23643633854810575 ,1.0                ,0.15839764861021688 ,0.4900903911711104 ,0.759666381708557 ,0.17966552630620125  ,0.685164248422004 ,0.5692263194388397,0.5374143282656496 ,0.4818565139315838,0.660034712438789 ,0.7441023642858062,0.7829232526589265 ,0.6587388550435411 ,0.6856701380865542 ,0.6161586236031829 ,0.11211977192682365  ,0.1687869285746747 ,0.17360382677606778 ,0.2742203054241321 ,0.19040687785735744,0.3836798816311604 ,0.34835931919233265,0.4229675857340818 ,0.14101445926487466 ,0.27810702464456427,0.34403762828039786,0.35402946702706195 ,0.04600590260119064 ,0.30902388964935945,0.28706965919933425  ,0.2679623426375466 ,0.44510650348275893,0.4252728666494746 ,0.5525414649792952 ,0.4654205222560379 ,0.04990261370098681 ,0.43575369822404086,0.28535032483559164,0.5191124140449592 ,0.4757875032702079 ,0.5256732607519424 ,0.3446308453458944 ,0.44160569013971696,0.4198439049109397 ,0.3785319922714844 ,0.500245268144471  ,0.619247576552926  ,0.3297535056163501  ,0.08377683129316871 ,0.2385260223266512  ,0.19854766002573565 ,0.48808653194986684,0.0                ,0.5250284595937942 ,0.24489978530863077,0.39913630357246643,0.22811606810773666 ,0.42875300573805997,0.2982078020899517  ,0.34803182113008724,0.3891464550781959 ,0.24178958946089057 ,0.42588050289047596,0.3789776869554755 ,0.5148529083659772 ,0.40742135873068674,0.11987286105239758  ,0.4205595834247392 ,0.42484366262817375,0.13652737431728756,0.33675379192837307,0.4659794582394884 ,0.3671097713147198 ,0.5150936070534219 ,0.3785011636680805 ,0.24790973742356437,0.45039610693634224
18.wrd ,0.6185249184849684  ,0.5908188098062859 ,0.2993003760389412 ,0.5747991267824664 ,0.4763121012595969  ,0.692679472561551  ,0.25918487840780113   ,0.37207746312962353,0.2375600144546215 ,0.21314758179355753 ,0.6323180691383384 ,0.5922376752382961 ,0.2466734661811545   ,0.745770345695359  ,0.8920040679748551,0.39434927711309453 ,0.8576728511936094 ,1.0                 ,0.6773655065384672 ,0.7349314086906058,0.2528143701376766   ,0.799746903565516 ,0.7459566570369749,0.6530968011663925 ,0.7142688416557105,0.7581636006209891,0.8055899391631072,0.6938921769098487 ,0.7077402076999276 ,0.7297897999093439 ,0.7219406447487134 ,0.22632779832319805  ,0.2884282420517156 ,0.1299787146961976  ,0.17496541726351844,0.6037167542029294 ,0.6480467285418821 ,0.43882427435228155,0.6529036206406272 ,0.3440245462106337  ,0.5500095367988123 ,0.3651292955853329 ,0.47700157422877665 ,0.27574356015513835 ,0.6345113067443349 ,0.4805419419611384   ,0.49219300720720416,0.7327495260171267 ,0.6618507696633606 ,0.6610247197125357 ,0.5654657267129309 ,0.0                 ,0.5861778203210879 ,0.6040323822141178 ,0.6736197477554908 ,0.7011618271614264 ,0.6765626309170856 ,0.4814131671870807 ,0.3663542593494702 ,0.37811691828109284,0.4617763697987396 ,0.48320505865299324,0.6384768305290991 ,0.4187201646550772  ,0.265439087234544   ,0.3076067352961721  ,0.3653679569549052  ,0.39175034206886983,0.173344228690541  ,0.46730814090603445,0.3421975876818666 ,0.3559725142185697 ,0.2820327260400075  ,0.6704276305476531 ,0.0894074430299262  ,0.6751488257025804 ,0.6354764515628097 ,0.5770246446648655  ,0.46308953290953403,0.3968649752461858 ,0.5858770673937246 ,0.5017952955011182 ,0.11974893498616679  ,0.49945979733584445,0.446004539650685  ,0.5867454202739815 ,0.45300916406612457,0.7438147305253893 ,0.6120403353115238 ,0.4944580534553312 ,0.48615729221649917,0.4396387615838796 ,0.4842527436859885
19.wrd ,0.49065680786486454 ,0.605647353900934  ,0.3096455996968279 ,0.4725105621018997 ,0.1818353744072687  ,0.6843896219260057 ,0.14836095543977734   ,0.5066785228329065 ,0.2424869085714355 ,0.4335474370693838  ,0.5833766088161246 ,0.5954063250023198 ,0.22170396646470703  ,0.7528449814804455 ,0.8092265373380754,0.2559008661872796  ,0.8387420686582405 ,0.17620874961659694 ,1.0                ,0.7832711320020669,0.17519139075781276  ,0.7219229059664499,0.7859480377235646,0.7629047881696619 ,0.6577114138238832,0.7936479655538918,0.9013214408778503,0.7905245565334051 ,0.6478507639585762 ,0.6914643023328553 ,0.6907172647363591 ,0.23393635359521958  ,0.30613602944491314,0.3114611119035382  ,0.3631698956533045 ,0.42073992423276385,0.4229195889167946 ,0.24341969053227652,0.5857577684041766 ,0.0                 ,0.46480600011278805,0.40434677653795126,0.46730669579662476 ,0.15839434322377632 ,0.5104606264229037 ,0.3409781412750327   ,0.4191430295167635 ,0.49980897745480357,0.5367459810642954 ,0.6197740199370191 ,0.4669805126202845 ,0.22798138955433167 ,0.5478570557741592 ,0.3617671875909154 ,0.6945882573720507 ,0.4682482560582456 ,0.44261502976138   ,0.4027307991681026 ,0.5578833313144642 ,0.3775058268596514 ,0.5404374315481546 ,0.43418496291356923,0.6218764159735168 ,0.24479945180841667 ,0.18838544283881353 ,0.31670650363164077 ,0.35738337138383713 ,0.5991795802891391 ,0.2569797711548787 ,0.4947729909017602 ,0.4372400775940186 ,0.3583430342657261 ,0.42045281639530097 ,0.716028998017588  ,0.46460299315695774 ,0.5436095762385204 ,0.6127787502510987 ,0.42302683259139195 ,0.5147544895478298 ,0.4270984801023223 ,0.663966590151245  ,0.5064335144379386 ,0.30516221207803473  ,0.4794590981865404 ,0.5521386964802963 ,0.47640297547155164,0.5222228634441931 ,0.494678109650749  ,0.41489185385448046,0.42393098357122116,0.43862135092196797,0.35412666379600843,0.37401452723376105
20.wrd ,0.5053567177481145  ,0.5684486644552181 ,0.3500136735876366 ,0.40807770604245086,0.09929766423961728 ,0.5035374577891849 ,0.14990211977536694   ,0.5763666783724313 ,0.40797655285769896,0.42249495878144316 ,0.4799809672563359 ,0.5556370541173585 ,0.3666057703855079   ,0.6819867505313375 ,0.8011140002867255,0.3354169392025652  ,0.8718101614333198 ,0.3166812406977364  ,0.7075498944305955 ,1.0               ,0.17607841506577437  ,0.742242664648864 ,0.6979604146855647,0.7396641993504869 ,0.6674546254919178,0.6993933135903523,0.8499071278596287,0.8180626322146892 ,0.695795687968629  ,0.7291317023975774 ,0.6454134497313289 ,0.17445304384785187  ,0.47041406941852315,0.3390659811560459  ,0.482335717889656  ,0.41882238389060156,0.5481940494043973 ,0.2728523690616135 ,0.45960933502859513,0.09572575690111529 ,0.45440197959959416,0.4550316424927957 ,0.5019142719171221  ,0.24525998988872866 ,0.515051903481772  ,0.4273621894089844   ,0.3891752939770755 ,0.6367729968952913 ,0.6382854181077555 ,0.4947665519461263 ,0.40529721766014426,0.22808262509410382 ,0.45109767595549943,0.43916372479656296,0.8355679405310734 ,0.4572752237728398 ,0.5874008336082721 ,0.50673364751727   ,0.49350661911920646,0.46281365909960304,0.5158313030357388 ,0.49750887771462193,0.5294754087380853 ,0.5698193417070526  ,0.0                 ,0.3931811138768553  ,0.40655470209031386 ,0.561885949430085  ,0.38344195817511073,0.6580770231218698 ,0.3490125018982664 ,0.5338197548992976 ,0.2992765999336907  ,0.7143052841157024 ,0.47413105944049694 ,0.5814654342530098 ,0.5702580701230946 ,0.5190829762670428  ,0.5674823166568175 ,0.3631078410512971 ,0.44605076133504007,0.4712700977203709 ,0.15654935507509649  ,0.48391952706687424,0.552927892995754  ,0.577985776838349  ,0.6075795281251484 ,0.5359612319644469 ,0.5839721068929553 ,0.5213229153039871 ,0.5450603443801554 ,0.4282225276984999 ,0.49699204341877523
21.wrd ,0.6088446753879266  ,0.6119154965694099 ,0.3314746988787056 ,0.5561484662791969 ,0.37767275627905494 ,0.6048245435665007 ,0.2144927348816429    ,0.4906180491958063 ,0.2776243385353565 ,0.12398552120091588 ,0.5751406417752711 ,0.5290084095547845 ,0.20893429140853137  ,0.7862308068457459 ,0.8950375918085429,0.2109104598672955  ,0.8726247978343227 ,0.23077100533248185 ,0.5091538267868143 ,0.6959590180073563,1.0                  ,0.7233500967910615,0.7454589537825773,0.667558926676391  ,0.7382569147670757,0.6382416718863462,0.8329619743383283,0.7590338208146968 ,0.7529248929987561 ,0.6726416068597609 ,0.7993149021473749 ,0.1982071850158894   ,0.38171330257730596,0.08048754866248731 ,0.36337261330599335,0.5526652341277684 ,0.626751361660056  ,0.4324685734544508 ,0.5278957402801532 ,0.273155966035577   ,0.5306689618519157 ,0.3139129926433698 ,0.5663384589014028  ,0.21059587138776836 ,0.6671546087030265 ,0.5449612259288348   ,0.5441559834740581 ,0.7584125013417407 ,0.5444135248917077 ,0.584596858669121  ,0.5432266912251289 ,0.0                 ,0.478269966972117  ,0.5805979227911212 ,0.7536468610879208 ,0.6346151637213744 ,0.6432668768069607 ,0.5311579565487656 ,0.21710129180604099,0.29069739695937336,0.553710558109423  ,0.43789070988329704,0.60783928113808   ,0.263847135883693   ,0.17864044958266    ,0.13571668371566337 ,0.22083998860086462 ,0.4621027290087606 ,0.10444571960286797,0.3971125408571883 ,0.31324999852003055,0.2419377241557994 ,0.05304341579008476 ,0.6888451669625337 ,0.04115223460749262 ,0.5327904188683463 ,0.6513486438198447 ,0.47796462763153924 ,0.387734909529344  ,0.5730105565111632 ,0.5821011005608243 ,0.3883978822426388 ,0.05773160521022458  ,0.5416600969054983 ,0.41836671960264316,0.5015595022426006 ,0.46034723387211096,0.6537056969589634 ,0.4641307418887435 ,0.45647613736602777,0.473543303703153  ,0.4292684034929587 ,0.46904952818632817
22.wrd ,0.4466916180431355  ,0.5659393783245766 ,0.3949515828077218 ,0.5717957182943272 ,0.08212867878507768 ,0.5658631819703414 ,0.05329477546503614   ,0.5746816287392147 ,0.4214200531142377 ,0.4593811699749005  ,0.4637104909567442 ,0.6288019423590038 ,0.2095552007114253   ,0.7557301172570404 ,0.8770010622805238,0.4136408034822957  ,0.8658201896916498 ,0.3246708229610742  ,0.6719747161945226 ,0.8276186244135363,0.19341542364569364  ,1.0               ,0.7519517691901884,0.8055158578950276 ,0.7778409100174211,0.7923414701283924,0.8266774363726028,0.8279180942982615 ,0.8198851815392963 ,0.8028318529646703 ,0.8283576528109096 ,0.09493597716752256  ,0.52374169757811   ,0.38757815605966295 ,0.4679102484880009 ,0.2852391672894765 ,0.5547182474618279 ,0.33726486473230555,0.5132563549675986 ,0.0                 ,0.459333944330113  ,0.4280483100133592 ,0.5138794369949222  ,0.30834570112261683 ,0.536265345607963  ,0.3909099358881162   ,0.5528768496860881 ,0.5248533850209189 ,0.6220914323637596 ,0.5150207940020124 ,0.5302405180911596 ,0.31734445243844933 ,0.5863830211142891 ,0.5797879068761956 ,0.7079768582481186 ,0.5419167516922396 ,0.5297944369334019 ,0.4990220797254862 ,0.5597086004061785 ,0.48202510426331724,0.5024958965044274 ,0.5885819784355845 ,0.6297175057227209 ,0.4566415954965962  ,0.005897593582326888,0.504856268114767   ,0.46334837826606357 ,0.5002509418286576 ,0.43671243692861594,0.5759368779066933 ,0.3404852301584149 ,0.5397067185807096 ,0.2879321938004077  ,0.7797335995024322 ,0.38093499025743394 ,0.6826238026101887 ,0.6664928141734197 ,0.4338911176122492  ,0.6352831644367092 ,0.3243952200277731 ,0.5645002879811346 ,0.6420080115447429 ,0.32363634838862154  ,0.6186088057784366 ,0.5756012158125774 ,0.6563821212857479 ,0.5444187155272644 ,0.6767810373661372 ,0.6538027116287557 ,0.6559282468377293 ,0.5751267357356897 ,0.5104003470386034 ,0.6159554445736429
23.wrd ,0.43456132971745287 ,0.4896955436591459 ,0.2581454852841887 ,0.43407617378450114,0.22547474720129823 ,0.5552494139318002 ,0.1758622369377414    ,0.3710196262348332 ,0.220237231350072  ,0.3644772903324671  ,0.5482097858871886 ,0.5079628990442016 ,0.11113697105449338  ,0.713487410134608  ,0.8800046405856395,0.20185028939323724 ,0.7559821276458504 ,0.0                 ,0.5028059918533241 ,0.6368751763510276,0.15650874304215068  ,0.7195939704805613,1.0               ,0.6756631905722417 ,0.5176672919007745,0.6691124157222774,0.7499695654785882,0.7792863441033522 ,0.6078131119020326 ,0.7130097113904987 ,0.6671810664774338 ,0.19295075071958734  ,0.40801175303093984,0.22307090044489952 ,0.3207610351564053 ,0.36384831718611754,0.4862460193860173 ,0.37089241536633766,0.351129966727987  ,0.17105458520191275 ,0.39218690898645137,0.3136125572208689 ,0.34576922970873847 ,0.25755845621401907 ,0.4427207893975401 ,0.31399350050637886  ,0.41722230034515306,0.42645768406702456,0.4745495335726818 ,0.3701525661461007 ,0.2609489287424456 ,0.2078496918154824  ,0.43617001454757576,0.4804048472312358 ,0.7430814624980271 ,0.34424361838009465,0.385274533587304  ,0.34862965695176695,0.4400835556076933 ,0.2804549085723581 ,0.40243718059941114,0.3418258807817339 ,0.5223020914302319 ,0.29684422212412986 ,0.1362088545950111  ,0.29285874112458765 ,0.32254062956387264 ,0.39819896983009406,0.24423488281602157,0.4673479362219436 ,0.21309838300573103,0.38357728158436977,0.20314100971757332 ,0.504087291471307  ,0.30150876685502215 ,0.33619551520903057,0.42070654127894536,0.38334241146854653 ,0.4970268376079945 ,0.4240273298242352 ,0.3986595400171973 ,0.3822575262670601 ,0.0310916104578447   ,0.3000409539620317 ,0.44161236287441263,0.38865752803840337,0.29693773986768557,0.530582808760831  ,0.5084344147970012 ,0.4376110066269133 ,0.36565243467398123,0.36813862383491336,0.3537304785626919
