,1.txt,2.txt,3.txt,4.txt,5.txt,6.txt,7.txt,8.txt,9.txt,10.txt,11.txt,12.txt,13.txt,14.txt,15.txt,16.txt,17.txt,18.txt,19.txt,20.txt,21.txt,22.txt,23.txt,24.txt,25.txt,26.txt,27.txt,28.txt,29.txt,30.txt,31.txt,249.txt,250.txt,251.txt,252.txt,253.txt,254.txt,255.txt,256.txt,257.txt,258.txt,259.txt,260.txt,261.txt,262.txt,263.txt,264.txt,265.txt,266.txt,267.txt,268.txt,269.txt,270.txt,271.txt,272.txt,273.txt,274.txt,275.txt,276.txt,277.txt,278.txt,279.txt,559.txt,560.txt,561.txt,562.txt,563.txt,564.txt,565.txt,566.txt,567.txt,568.txt,569.txt,570.txt,571.txt,572.txt,573.txt,574.txt,575.txt,576.txt,577.txt,578.txt,579.txt,580.txt,581.txt,582.txt,583.txt,584.txt,585.txt,586.txt,587.txt,588.txt,589.txt
11.txt,0.6526989935956085,0.6797804208600182,0.4792314730100641,0.6353156450137236,0.3771271729185728,0.6642268984446478,0.27026532479414456,0.6164684354986276,0.4973467520585544,0.4406221408966148,1.0,0.6642268984446478,0.2356816102470265,0.6512351326623971,0.6261665141811528,0.27026532479414456,0.6484903934126258,0.2360475754803294,0.6204940530649588,0.646843549862763,0.24556267154620315,0.6473924977127172,0.6413540713632204,0.6422689844464775,0.6375114364135407,0.6287282708142726,0.6442817932296432,0.6461116193961574,0.6457456541628546,0.6505032021957914,0.6563586459286368,0.25855443732845385,0.46806953339432755,0.2607502287282708,0.46276303751143644,0.5546203110704483,0.5533394327538883,0.4854528819762123,0.5617566331198536,0.24556267154620315,0.5707227813357731,0.4850869167429094,0.4508691674290942,0.2428179322964319,0.6400731930466605,0.4702653247941445,0.4794144556267155,0.6409881061299176,0.5187557182067704,0.5370539798719122,0.5857273559011894,0.2486733760292772,0.5824336688014639,0.5249771271729186,0.6464775846294601,0.5593778591033851,0.6031107044830741,0.5449222323879231,0.48014638609332116,0.46898444647758464,0.5740164684354987,0.5434583714547119,0.6594693504117108,0.4512351326623971,0.2602012808783165,0.39670631290027447,0.4653247941445563,0.4583714547118024,0.39066788655077767,0.5890210430009148,0.4596523330283623,0.4589204025617566,0.4086001829826167,0.6386093321134492,0.44794144556267157,0.5388838060384263,0.5515096065873741,0.5421774931381519,0.5848124428179323,0.5540713632204941,0.6376944190301921,0.518572735590119,0.0,0.5236962488563586,0.5990850869167429,0.5716376944190302,0.5522415370539799,0.6106129917657823,0.6356816102470265,0.5996340347666972,0.5515096065873741,0.5295516925892041,0.5313815187557183
12.txt,0.654079941057285,0.676367655185117,0.48019893166328975,0.61705654816725,0.36986553693129487,0.6503960213667341,0.2558482225087493,0.6362129305581139,0.49364523853379993,0.449069810278136,0.6620003683919691,1.0,0.2236139252164303,0.632160618898508,0.6299502670841776,0.26837354945662184,0.6387916743414994,0.21108859826855775,0.6203720758887457,0.6535273531037024,0.23448148830355497,0.634923558666421,0.6400810462331921,0.6478172775833486,0.627003131331737,0.6492908454595689,0.6391600663105544,0.6424755940320501,0.6656842880825198,0.6406336341867747,0.6507644133357893,0.23300792042733465,0.46638423282372443,0.2401915638239086,0.4468594584638055,0.5326947872536378,0.5511143857063916,0.46030576533431566,0.5617977528089888,0.2081414625161172,0.5546141094124148,0.46085835328789837,0.4612267452569534,0.22766623687603615,0.6354761466200036,0.4676736047154172,0.4431755387732548,0.6268189353472094,0.5347209430834408,0.5166697365997421,0.6001105175907165,0.23079756861300427,0.577638607478357,0.5045128016209246,0.6354761466200036,0.5582980291029656,0.5964265979001657,0.5419045864800147,0.49419782648738253,0.49419782648738253,0.5717443359734757,0.5699023761282004,0.624608583532879,0.4376496592374286,0.23300792042733465,0.3746546325290109,0.4744888561429361,0.4477804383864432,0.3739178485909007,0.5778228034628845,0.4289924479646343,0.44538589058758515,0.3899428992447964,0.6400810462331921,0.45293792595321425,0.5339841591453307,0.5595874009946583,0.5402468226192669,0.5547983053969423,0.5190642843986001,0.6308712470068152,0.5116964450174986,0.0,0.5144593847854118,0.5868484067047338,0.5527721495671394,0.5579296371339104,0.5914533063179223,0.6181617240744152,0.5955056179775281,0.5387732547430466,0.4958555903481304,0.5253269478725364
13.txt,0.1065396275443915,0.09484625378951927,0.16262451277609358,0.11823300129926373,0.23559982676483326,0.07362494586401036,0.18904287570376788,0.1548289302728454,0.12494586401039409,0.17799913382416632,0.09549588566478995,0.08726721524469472,1.0,0.11606756171502819,0.0,0.13317453443048943,0.035729753139887355,0.17366825465569513,0.13880467734950197,0.04439151147682985,0.10935469900389783,0.056301429190125596,0.03637938501515803,0.0695106106539628,0.05240363793850156,0.053919445647466424,0.040060632308358546,0.04937202252057171,0.08077089649198788,0.054352533564313577,0.09398007795582508,0.20788220008661762,0.12537895192724124,0.12429623213512342,0.11866608921611088,0.12083152880034642,0.10025985275010829,0.12472932005197057,0.11238631442182767,0.12364660025985275,0.12083152880034642,0.14205283672585534,0.11411866608921606,0.0950627977479428,0.09636206149848414,0.1398873971416198,0.1074058033780858,0.08380251190991772,0.11065396275443917,0.10783889129493285,0.11411866608921606,0.07254222607189265,0.12754439151147678,0.09289735816370726,0.04460805543525337,0.09874404504114331,0.11693373754872238,0.1338241663057601,0.13404071026418363,0.11390212213079254,0.11628410567345171,0.13100909484625378,0.0721091381550455,0.20355132091814643,0.22563880467734954,0.17583369423993067,0.22585534863577306,0.16349068860978777,0.23798181030749244,0.20441749675184062,0.20614984841922912,0.1706366392377653,0.16435686444348208,0.11606756171502819,0.20095279341706362,0.1284105673451711,0.16240796881766995,0.13685578172368995,0.11195322650498052,0.17713295799047202,0.10025985275010829,0.1232135123430056,0.010394110004330881,0.1329579904720658,0.11238631442182767,0.11823300129926373,0.10783889129493285,0.11758336942399306,0.07579038544824601,0.09354699003897793,0.1301429190125596,0.15006496318752705,0.14465136422693803
14.txt,0.6463968052278091,0.6612815392993283,0.44345616264294785,0.6169903793791977,0.38246505717916135,0.6358685786894174,0.23942639317480485,0.6592848066799782,0.4499909239426393,0.4596115447449628,0.6540206934107824,0.6375022690143402,0.25903067707387906,1.0,0.6767108368124887,0.2343438010528227,0.7059357415138864,0.23107642040297693,0.6531130876747141,0.6950444726810674,0.24233073153022322,0.6955890361227083,0.6868760210564531,0.709747685605373,0.6823379923761118,0.7048466146306045,0.6974042475948448,0.6963151207115629,0.718097658377201,0.6921401343256489,0.7168270103467054,0.2230894899255763,0.4363768379016155,0.24106008349972774,0.43583227445997463,0.531675440188782,0.5648938101288801,0.4601561081866037,0.576874205844981,0.21764385550916687,0.5701579233980758,0.44400072608458885,0.45198765656198947,0.22200036304229442,0.6375022690143402,0.46451261571973135,0.44599745870393903,0.6447631149028862,0.5204211290615357,0.5213287347976039,0.5946632782719187,0.234162279905609,0.5953893628607733,0.5073516064621528,0.6689054274823016,0.5638046832455981,0.6159012524959158,0.5427482301688147,0.5146124523506989,0.4877473225630786,0.5619894717734616,0.5541840624432746,0.6434924668723907,0.47594844799419134,0.27119259393719364,0.43093120348520597,0.468324559811218,0.4721365039027047,0.41532038482483213,0.6182610274096932,0.46251588310038116,0.468869123252859,0.3995280450172445,0.6964966418587766,0.4685060809584316,0.5701579233980758,0.5961154474496279,0.5616264294790343,0.5904882918860047,0.5581775276819749,0.6507533127609366,0.5157015792339807,0.0,0.5309493555999274,0.5785078961699037,0.5837720094390997,0.5661644581593755,0.6051915048103105,0.6585587220911235,0.6041023779270285,0.5465601742603013,0.5242330731530223,0.5354873842802687
15.txt,0.6599664991624791,0.6547738693467337,0.4452261306532663,0.6102177554438861,0.3495812395309883,0.6621440536013401,0.21557788944723622,0.654606365159129,0.4522613065326633,0.44438860971524285,0.657788944723618,0.6634840871021775,0.22646566164154103,0.7016750418760469,1.0,0.2244556113902848,0.8130653266331658,0.21691792294807366,0.6306532663316583,0.7822445561139029,0.2211055276381909,0.7839195979899498,0.778894472361809,0.7603015075376884,0.7591289782244556,0.7852596314907873,0.7981574539363484,0.7760469011725293,0.714070351758794,0.738358458961474,0.7244556113902847,0.22847571189279736,0.445393634840871,0.22010050251256286,0.44204355108877724,0.5209380234505863,0.5520938023450586,0.4435510887772194,0.5685092127303182,0.21758793969849244,0.5649916247906197,0.4485762144053601,0.4319932998324958,0.22093802345058622,0.6561139028475712,0.4884422110552764,0.4375209380234506,0.6757118927973199,0.5011725293132328,0.5142378559463987,0.5835845896147404,0.21541038525963152,0.5876046901172529,0.4971524288107203,0.750251256281407,0.5673366834170854,0.6130653266331658,0.5422110552763819,0.47889447236180904,0.46783919597989954,0.5663316582914573,0.5417085427135678,0.6576214405360135,0.44438860971524285,0.22294807370184255,0.3772194304857621,0.44740368509212736,0.44489112227805694,0.37319932998324956,0.6067001675041876,0.43902847571189285,0.44455611390284755,0.3696817420435511,0.6527638190954774,0.4408710217755444,0.5492462311557789,0.5552763819095478,0.5311557788944723,0.571356783919598,0.5527638190954773,0.6572864321608041,0.5100502512562815,0.0,0.5311557788944723,0.614070351758794,0.5773869346733669,0.5830820770519263,0.6229480737018425,0.6988274706867672,0.6239530988274706,0.5656616415410385,0.5152428810720269,0.5517587939698492
16.txt,0.20359281437125754,0.16726546906187623,0.3029940119760479,0.18463073852295409,0.2572854291417166,0.17524950099800396,0.2431137724550898,0.17485029940119756,0.24810379241516967,0.23532934131736527,0.20399201596806382,0.207185628742515,0.20099800399201595,0.1580838323353293,0.07584830339321358,1.0,0.09580838323353291,0.1598802395209581,0.17724550898203595,0.10738522954091811,0.16207584830339317,0.11816367265469063,0.10598802395209583,0.1231536926147705,0.1095808383233533,0.1099800399201597,0.10019960079840318,0.12435129740518958,0.14291417165668663,0.11856287425149703,0.14471057884231542,0.2552894211576846,0.18822355289421155,0.18043912175648702,0.1834331337325349,0.23512974051896207,0.1842315369261477,0.22275449101796407,0.16946107784431141,0.16327345309381236,0.19341317365269461,0.2067864271457086,0.22714570858283434,0.182435129740519,0.16267465069860276,0.19720558882235528,0.19121756487025943,0.1604790419161677,0.20359281437125754,0.22215568862275448,0.18662674650698607,0.17924151696606783,0.17744510978043915,0.22694610778443114,0.12335329341317369,0.2063872255489022,0.16626746506986023,0.18463073852295409,0.2183632734530938,0.17944111776447103,0.17504990019960076,0.1714570858283433,0.13792415169660677,0.1962075848303393,0.17884231536926143,0.2199600798403194,0.24131736526946113,0.2303393213572854,0.21257485029940115,0.19900199600798407,0.23732534930139726,0.22315369261477047,0.23453093812375247,0.13992015968063876,0.21656686626746502,0.19720558882235528,0.21477045908183634,0.20998003992015968,0.1962075848303393,0.20419161676646702,0.16526946107784435,0.1964071856287425,0.0,0.18822355289421155,0.1940119760479042,0.17544910179640716,0.16307385229540916,0.18962075848303395,0.15668662674650702,0.16726546906187623,0.17425149700598808,0.193812375249501,0.1578842315369261
17.txt,0.6695652173913044,0.6750836120401338,0.46622073578595313,0.6043478260869566,0.382943143812709,0.6645484949832776,0.24615384615384617,0.6921404682274248,0.4637123745819398,0.4663879598662207,0.6787625418060201,0.6720735785953178,0.2553511705685618,0.7290969899665551,0.8133779264214047,0.24247491638795982,1.0,0.24799331103678934,0.6645484949832776,0.7934782608695652,0.24180602006688967,0.7899665551839465,0.7841137123745819,0.7693979933110368,0.7647157190635452,0.8003344481605351,0.8053511705685619,0.7913043478260869,0.7290969899665551,0.7523411371237458,0.7518394648829432,0.2401337792642141,0.4438127090301003,0.24882943143812708,0.4476588628762542,0.5376254180602007,0.5620401337792642,0.4578595317725752,0.5765886287625418,0.2254180602006689,0.5737458193979933,0.45752508361204014,0.45301003344481605,0.2311036789297659,0.6533444816053512,0.4785953177257525,0.45301003344481605,0.669732441471572,0.509866220735786,0.5367892976588629,0.5961538461538461,0.23578595317725748,0.6118729096989967,0.5204013377926422,0.7635451505016723,0.5698996655518395,0.6262541806020068,0.5588628762541806,0.505685618729097,0.48210702341137124,0.5734113712374582,0.5759197324414715,0.6730769230769231,0.47173913043478266,0.24949832775919734,0.408695652173913,0.4693979933110368,0.47290969899665547,0.4006688963210703,0.6239130434782609,0.4627090301003345,0.47491638795986624,0.4060200668896321,0.6662207357859532,0.4668896321070234,0.5717391304347825,0.5725752508361204,0.553010033444816,0.6035117056856187,0.5610367892976589,0.6739130434782609,0.5204013377926422,0.0,0.5408026755852843,0.6040133779264214,0.5774247491638795,0.5879598662207357,0.6285953177257525,0.6851170568561873,0.6177257525083613,0.5575250836120401,0.5224080267558529,0.547324414715719
18.txt,0.12571662571662567,0.13390663390663393,0.1748566748566749,0.11895986895986899,0.2557330057330057,0.10687960687960685,0.20290745290745293,0.21457821457821458,0.18550368550368546,0.15970515970515975,0.1451678951678952,0.12305487305487306,0.21867321867321865,0.13267813267813267,0.0427927927927928,0.1382063882063882,0.07923832923832919,1.0,0.16359541359541363,0.09930384930384928,0.1967649467649467,0.10237510237510239,0.08149058149058153,0.111998361998362,0.09111384111384113,0.09725634725634724,0.0753480753480753,0.09684684684684686,0.1277641277641277,0.09152334152334152,0.1320638820638821,0.14864864864864868,0.13001638001638005,0.14967239967239965,0.14004914004914004,0.1906224406224406,0.1283783783783784,0.18468468468468469,0.13636363636363635,0.14598689598689596,0.14639639639639634,0.15888615888615887,0.15028665028665034,0.17158067158067158,0.11732186732186733,0.14885339885339888,0.16523341523341528,0.10810810810810811,0.10974610974610977,0.14271089271089266,0.13083538083538082,0.17813267813267808,0.15990990990990994,0.1349303849303849,0.0788288288288288,0.13063063063063063,0.1353398853398854,0.14680589680589684,0.14250614250614246,0.12981162981162986,0.12981162981162986,0.1312448812448812,0.10995085995085996,0.15171990171990168,0.14025389025389023,0.1484438984438985,0.1936936936936937,0.15417690417690422,0.18980343980343983,0.1644144144144144,0.17588042588042585,0.14271089271089266,0.19144144144144148,0.09623259623259628,0.16994266994266993,0.1218263718263718,0.15253890253890257,0.15090090090090091,0.15581490581490587,0.16850941850941847,0.1052416052416052,0.14946764946764945,0.0,0.15622440622440625,0.14250614250614246,0.14414414414414412,0.12960687960687955,0.12714987714987713,0.10012285012285016,0.12407862407862413,0.1482391482391482,0.1576576576576577,0.18632268632268634
19.txt,0.6232205583287114,0.6084303937881309,0.44185616564984287,0.5980772786097246,0.3562580883712332,0.601959696801627,0.2505084119060824,0.6381955999260491,0.45812534664448146,0.46847846182288777,0.6165649842854501,0.6189683860232945,0.2647439452763912,0.646699944536883,0.5923460898502495,0.23793677204658903,0.6291366241449436,0.24477722314660755,1.0,0.638010722869292,0.2473655019412091,0.6248844518395267,0.6115733037530042,0.6352375670179331,0.6291366241449436,0.627287853577371,0.6097245331854317,0.6280273618044001,0.6433721575152523,0.6433721575152523,0.643187280458495,0.21649103346274723,0.44555370678498796,0.24958402662229617,0.4444444444444444,0.5202440377149196,0.532076169347384,0.4444444444444444,0.5775559253096691,0.22351636161952304,0.5415048992420041,0.4627472730634128,0.4499907561471621,0.18413754853022735,0.623590312442226,0.45812534664448146,0.44555370678498796,0.6246995747827695,0.516916250693289,0.5618413754853022,0.5675725642447772,0.2310963209465705,0.5978924015529673,0.5250508411906083,0.6263634682935848,0.5646145313366611,0.6191532630800518,0.5381771122203735,0.530597152893326,0.48696616749861343,0.5677574413015345,0.5659086707339619,0.6219264189314107,0.43852837862821226,0.2599371418007025,0.4091329266038085,0.4675540765391015,0.49362174154187466,0.4041412460713626,0.5943797374745794,0.4782769458310223,0.49195784803105935,0.4570160843039379,0.6315400258827879,0.4825291181364393,0.5699759659826216,0.5792198188204845,0.5629506378258458,0.5990016638935108,0.5501941209095951,0.641708264004437,0.5180255130338325,0.0,0.533555185801442,0.5710852283231651,0.5601774819744869,0.5668330560177481,0.6100942872989462,0.6112035496394898,0.5771861711961546,0.5385468663338879,0.5115548160473286,0.5193196524311333
20.txt,0.6810254621555634,0.6724799441925358,0.45273805371468434,0.6048133937914196,0.37321241716079523,0.6616672479944192,0.2384025113358912,0.6796302755493547,0.4576212068364144,0.4672131147540983,0.66341123125218,0.6719567492152075,0.2303801883501918,0.7070108126961981,0.7732821764911056,0.2200906871294036,0.7846180676665504,0.23282176491105688,0.6585280781304499,1.0,0.261946285315661,0.7961283571677712,0.7720613882106732,0.7860132542727589,0.7593303104290199,0.7966515521450994,0.7779909312870597,0.7706662016044645,0.7459016393442623,0.7446808510638299,0.7343913498430414,0.21782350889431457,0.4414021625392396,0.22200906871294035,0.4389605859783746,0.5245901639344263,0.5472619462853157,0.4389605859783746,0.5699337286362052,0.2080572026508546,0.5643529822113708,0.45326124869201256,0.4384373910010464,0.20143006627136384,0.6454482036972444,0.45570282525287753,0.427799093128706,0.665678409487269,0.5017439832577607,0.5188350191838158,0.6110917335193582,0.22410184862225324,0.6002790373212417,0.500174398325776,0.7389257063132194,0.5601674223927451,0.6255667945587722,0.5643529822113708,0.49215207534007677,0.5013951866062085,0.5861527729333799,0.5653993721660272,0.6573072898500174,0.4564004185559819,0.23822811301011515,0.3927450296477154,0.46442274154168117,0.45919079176839905,0.3735612138123474,0.6187652598535054,0.4597139867457273,0.46686431810254625,0.39588419951168474,0.6580048831531218,0.45570282525287753,0.5477851412626439,0.5549354726194629,0.5364492500871991,0.5701081269619812,0.5470875479595396,0.6501569584931985,0.5224973840251134,0.0,0.5369724450645275,0.5987094523892571,0.5760376700383676,0.5690617370073248,0.6187652598535054,0.6716079525636554,0.6140565050575515,0.5512731077781654,0.5226717823508895,0.5631321939309383
21.txt,0.10829787234042554,0.09148936170212763,0.14872340425531916,0.10893617021276591,0.22297872340425529,0.10999999999999999,0.15319148936170213,0.12404255319148938,0.1434042553191489,0.1951063829787234,0.12276595744680852,0.11574468085106382,0.12489361702127655,0.11191489361702123,0.010638297872340385,0.10680851063829788,0.035319148936170164,0.16531914893617017,0.1338297872340426,0.0995744680851064,1.0,0.05957446808510636,0.04021276595744683,0.09191489361702132,0.06276595744680846,0.07085106382978723,0.03851063829787238,0.06425531914893612,0.12255319148936172,0.08319148936170218,0.09851063829787232,0.13127659574468087,0.1680851063829787,0.12893617021276593,0.12297872340425531,0.1746808510638298,0.13127659574468087,0.19978723404255316,0.16702127659574473,0.12255319148936172,0.14234042553191484,0.14085106382978718,0.1436170212765957,0.0957446808510638,0.11255319148936171,0.1340425531914894,0.13744680851063829,0.1061702127659574,0.1236170212765958,0.1572340425531915,0.15340425531914892,0.17212765957446807,0.11255319148936171,0.13148936170212766,0.059148936170212774,0.13872340425531915,0.15234042553191485,0.16319148936170214,0.1542553191489362,0.1472340425531915,0.15553191489361706,0.17531914893617018,0.11361702127659579,0.14553191489361705,0.11914893617021272,0.17042553191489362,0.18063829787234043,0.16893617021276597,0.16553191489361707,0.1368085106382979,0.17553191489361697,0.1612765957446809,0.181063829787234,0.11829787234042555,0.16489361702127658,0.10787234042553195,0.1572340425531915,0.13936170212765953,0.1614893617021277,0.15936170212765954,0.10446808510638295,0.2093617021276596,0.0,0.19808510638297872,0.15191489361702126,0.17234042553191486,0.14234042553191484,0.16851063829787238,0.11021276595744678,0.15617021276595744,0.17319148936170214,0.17361702127659573,0.20723404255319144
22.txt,0.6789598912304555,0.659755268524813,0.4736573759347382,0.5899048266485384,0.3966689326988443,0.6606050305914344,0.256968048946295,0.6852481305234535,0.4814751869476547,0.4738273283480625,0.6725016995241333,0.6631543167912984,0.25934738273283475,0.7149898028552005,0.7807613868116927,0.24915023793337865,0.7865397688647179,0.2549286199864038,0.6551665533650578,0.8013256288239293,0.24881033310673006,1.0,0.7836505778382052,0.7659755268524813,0.7544187627464309,0.8035350101971448,0.7884092454112849,0.777192386131883,0.7224677090414684,0.7375934738273284,0.7432019034670292,0.23759347382732832,0.44765465669612503,0.24371176070700207,0.4428959891230455,0.5412984364377974,0.5659415363698165,0.4568320870156356,0.5763086335825969,0.23249490142760032,0.5786879673691366,0.4745071380013596,0.45921142080217536,0.2398028552005439,0.654656696125085,0.48385452073419444,0.45105370496261044,0.674201223657376,0.5027192386131882,0.527192386131883,0.601631543167913,0.24626104690686612,0.6079197824609109,0.5171651937457512,0.7452413324269205,0.5669612508497621,0.6191366417403127,0.5489462950373896,0.5093473827328348,0.48895309313392255,0.5701903467029232,0.5628823929299795,0.6585656016315431,0.47637661454792657,0.2530591434398368,0.4106050305914344,0.48215499660095174,0.467199184228416,0.39768864717878993,0.6125084976206663,0.47161794697484705,0.4813052345343304,0.40431679129843645,0.6658735554044868,0.4762066621346023,0.5472467709041469,0.5740992522093813,0.5429979605710401,0.589055064581917,0.5577838205302516,0.659755268524813,0.5205642420122365,0.0,0.5394289598912305,0.6079197824609109,0.577668252889191,0.5893949694085656,0.6335825968728757,0.6843983684568321,0.612338545207342,0.5611828687967368,0.5205642420122365,0.5555744391570361
23.txt,0.6683604336043361,0.6736111111111112,0.46832655826558267,0.6002710027100271,0.38160569105691056,0.6571815718157181,0.2405149051490515,0.6673441734417345,0.4757791327913279,0.46612466124661245,0.6680216802168022,0.6690379403794038,0.2462737127371274,0.7078252032520325,0.7764227642276422,0.24136178861788615,0.7813346883468835,0.24017615176151763,0.6441395663956639,0.7786246612466124,0.23594173441734423,0.7843834688346883,1.0,0.7647357723577236,0.7486449864498645,0.7845528455284553,0.7774390243902439,0.7688008130081301,0.7244241192411924,0.7538956639566395,0.7522018970189702,0.23932926829268297,0.4559620596205962,0.24339430894308944,0.4464769647696477,0.5411585365853658,0.5574186991869918,0.46307588075880757,0.5780826558265583,0.2284891598915989,0.5767276422764227,0.45934959349593496,0.4474932249322493,0.22560975609756095,0.6664972899728998,0.4854336043360433,0.44613821138211385,0.6773373983739837,0.5062669376693767,0.5303184281842819,0.5946815718157181,0.24407181571815717,0.6012872628726287,0.5191395663956639,0.7501693766937669,0.5689363143631436,0.6212737127371274,0.5494579945799458,0.4984756097560976,0.49034552845528456,0.5772357723577235,0.5560636856368564,0.6593834688346883,0.4706978319783198,0.23882113821138207,0.39735772357723576,0.4779810298102981,0.45714769647696474,0.38990514905149054,0.6128048780487805,0.46036585365853655,0.4659552845528455,0.3971883468834688,0.6573509485094851,0.464769647696477,0.5540311653116532,0.5662262872628726,0.5481029810298104,0.5860433604336044,0.5492886178861789,0.6663279132791328,0.5157520325203252,0.0,0.5562330623306233,0.6148373983739837,0.5863821138211383,0.5877371273712737,0.6266937669376693,0.6858062330623307,0.6251693766937669,0.5674119241192412,0.5277777777777778,0.5553861788617886
24.txt,0.679261862917399,0.6553602811950792,0.459402460456942,0.6,0.37486818980667835,0.648506151142355,0.23901581722319865,0.6824253075571178,0.4592267135325132,0.4690685413005272,0.656414762741652,0.6639718804920913,0.24481546572934976,0.7189806678383128,0.748506151142355,0.22794376098418279,0.7576449912126537,0.2377855887521968,0.6532513181019333,0.7843585237258348,0.2499121265377856,0.7579964850615114,0.7558875219683656,1.0,0.755360281195079,0.7676625659050966,0.7611599297012303,0.7637961335676626,0.745518453427065,0.7425307557117751,0.7263620386643234,0.22618629173989457,0.4374340949033392,0.23532513181019332,0.44411247803163445,0.5170474516695958,0.5451669595782074,0.44604569420035145,0.5669595782073813,0.20702987697715292,0.5585237258347979,0.4527240773286467,0.42829525483304043,0.1931458699472759,0.645518453427065,0.4657293497363796,0.42601054481546574,0.6611599297012303,0.49402460456942,0.515817223198594,0.60597539543058,0.22495606326889284,0.6031634446397188,0.5033391915641476,0.735676625659051,0.5616871704745168,0.6184534270650264,0.5516695957820739,0.49701230228471005,0.48471001757469245,0.5826010544815465,0.5710017574692443,0.6509666080843586,0.46660808435852374,0.23673110720562385,0.39297012302284706,0.46801405975395427,0.4478031634446398,0.4008787346221441,0.616871704745167,0.45043936731107204,0.46801405975395427,0.3943760984182777,0.6606326889279437,0.4676625659050967,0.5427065026362039,0.5627416520210896,0.5425307557117751,0.5766256590509666,0.5527240773286468,0.6604569420035149,0.5281195079086116,0.0,0.5437609841827769,0.5949033391915641,0.5957820738137083,0.5804920913884006,0.6186291739894552,0.675219683655536,0.6057996485061512,0.5520210896309314,0.5161687170474516,0.5669595782073813
25.txt,0.663840830449827,0.6565743944636678,0.4560553633217993,0.5956747404844291,0.36747404844290654,0.6621107266435986,0.24031141868512107,0.6693771626297578,0.4610726643598616,0.46401384083044983,0.6572664359861592,0.6496539792387543,0.24290657439446361,0.6972318339100346,0.7512110726643598,0.2282006920415225,0.7565743944636678,0.23200692041522486,0.6529411764705882,0.7612456747404844,0.23788927335640142,0.75,0.7432525951557094,0.7591695501730104,1.0,0.7610726643598615,0.7546712802768166,0.7562283737024221,0.7192041522491349,0.75,0.7313148788927335,0.23840830449826989,0.448961937716263,0.23615916955017302,0.46366782006920415,0.5259515570934257,0.5449826989619377,0.44169550173010386,0.5764705882352941,0.22577854671280273,0.5711072664359862,0.456401384083045,0.4392733564013841,0.2147058823529412,0.6626297577854672,0.47716262975778545,0.4391003460207612,0.6835640138408304,0.5091695501730104,0.5249134948096885,0.5828719723183391,0.22664359861591699,0.5972318339100346,0.4998269896193772,0.7498269896193772,0.5614186851211073,0.608477508650519,0.5422145328719723,0.4885813148788928,0.48044982698961936,0.5610726643598616,0.5600346020761245,0.6493079584775087,0.4676470588235294,0.24584775086505195,0.4022491349480969,0.4546712802768166,0.46176470588235297,0.3833910034602076,0.6134948096885813,0.4641868512110726,0.471280276816609,0.3939446366782007,0.6600346020761245,0.45709342560553634,0.571280276816609,0.5693771626297578,0.5413494809688582,0.5885813148788928,0.5506920415224914,0.6688581314878892,0.5228373702422145,0.0,0.53719723183391,0.5948096885813149,0.5782006920415225,0.5788927335640138,0.6316608996539792,0.6737024221453287,0.6096885813148789,0.5548442906574395,0.5153979238754325,0.5520761245674741
26.txt,0.6755829903978052,0.6688957475994513,0.4595336076817559,0.6020233196159122,0.3926611796982168,0.6637517146776406,0.2700617283950617,0.691358024691358,0.46776406035665297,0.4696502057613169,0.6520919067215363,0.673525377229081,0.2508573388203018,0.7211934156378601,0.7801783264746227,0.23542524005486964,0.7952674897119342,0.24399862825788754,0.654320987654321,0.8000685871056241,0.2512002743484225,0.8017832647462277,0.7818930041152263,0.7733196159122084,0.7632030178326474,1.0,0.7945816186556928,0.7758916323731139,0.7361111111111112,0.7512002743484225,0.7391975308641976,0.2292524005486969,0.4537037037037037,0.23542524005486964,0.4502743484224966,0.5255486968449932,0.5543552812071331,0.4626200274348422,0.5766460905349795,0.22548010973936905,0.5747599451303155,0.4619341563786008,0.45558984910836764,0.23285322359396432,0.6570644718792866,0.4801097393689986,0.43895747599451307,0.6784979423868313,0.5073731138545954,0.5198902606310014,0.6100823045267489,0.24554183813443076,0.614883401920439,0.5051440329218106,0.745713305898491,0.5653292181069959,0.6244855967078189,0.5500685871056241,0.5219478737997256,0.49434156378600824,0.5776748971193415,0.5643004115226338,0.6520919067215363,0.4689643347050755,0.2517146776406035,0.40809327846364885,0.47582304526748975,0.45679012345679015,0.38974622770919065,0.627400548696845,0.4597050754458162,0.4729080932784636,0.39951989026063095,0.6622085048010974,0.47719478737997256,0.5517832647462277,0.5747599451303155,0.5392661179698217,0.5787037037037037,0.546124828532236,0.6592935528120714,0.5212620027434842,0.0,0.5408093278463648,0.6051097393689986,0.5699588477366255,0.587962962962963,0.6268861454046639,0.6886145404663924,0.6198559670781894,0.5632716049382716,0.531721536351166,0.5552126200274348
