-0.0011519944423590753,-0.0032523311142958183,-0.00552553123413119,0.007789895800468973,0.002302065727074253,0.005067660598816548,0.001287098729421588,0.0025452202368331962,0.0017495099796121137
-0.00463720690073434,-0.0011634706285813946,-0.0030100519019629272,0.009916170460195507,0.00011573841208048656,0.011849912537316584,0.002664545079867646,-0.007848903064442867,0.00576076723990262
-0.005578505583833275,0.0068136882861375495,-0.0033210416517820054,-0.001926271126599887,-0.010172983100698231,0.010201255011197433,-0.0008207060255908458,0.0026424109060390016,0.007720934778784388
-0.001262519939731068,-0.00567696158392246,-0.001865464947653066,0.007017850238575201,-0.0013166492500770414,0.010249515716984407,-0.0074782284424015485,0.0007115154871789219,-0.005224685889215724
-0.002881797498646306,0.020686476943925464,-0.010000887557118523,0.007837768758294096,0.007954407770617622,-0.0009708457983194276,0.0019275868708133357,0.006118678782630602,0.0077294615166624715
-0.006355154302006821,-0.001723173078164333,-0.0019224357998820429,0.0021411277175478523,-0.013634812090218908,0.005453205868923921,-0.009978252670994222,0.006854062305318662,0.005414945902701056
0.0036385353849915994,0.02087513266678411,-0.004796922114256758,0.002963574598780672,0.007652845358853357,0.0008302116569825791,0.013764821062861341,-0.001975967731257207,0.0014968323915466647
-0.010427194363744657,0.006131915533073248,0.01015639829507524,-0.0014539781535116668,0.0010076788590513554,-0.00161197012388253,-0.0002010035637181319,0.00840479638343587,0.0020890414438641614
-0.00688146953338102,0.004555795770521647,-0.0037328149281552637,-0.003292920974299198,-0.0012524967217779246,0.010678119689541543,0.005056675223675006,-0.0014592770965033508,0.009740564448059425
-0.005952965313643402,0.015498085073749246,-0.009139197726870944,0.00460318307934373,0.002003724067963786,-0.0039504784495203,-0.002477368469503848,0.0014483663532273892,0.0002357583168923268
-0.005896736350218667,0.004118928713271507,-0.003378711080322364,0.006552651506195213,-0.0012875850844271527,0.011592614007068975,-0.006948145011357008,-0.0017858369796492231,-0.005039988260436335
-0.0036541745426375586,-0.0034900021130977376,-0.005936708425831392,0.006179579664547336,-0.0026339337902746025,0.007441474952202036,-0.0020831316170147637,-0.0038332053194918116,0.003899220343519841
-0.005841071557095241,0.01585704410172954,-0.0026976577807776947,0.006523561854834751,0.004621959580695337,0.0030745523281112417,3.2173396229408975e-05,-0.006825308212053836,-0.0004775698624699436
-0.007555695528250461,-0.0026701815614224387,0.00820316225172825,0.00011641869198922674,0.015100277558437711,0.0019850806674410193,0.0014584423482876382,-0.011521969411728126,-0.004354037978413401
-0.008110676925886243,-0.01654157924392827,-0.006250697893476382,-0.016100983112587605,0.0059084307714127845,0.014814880877126901,0.017815035074082584,-0.009215972582589984,-0.010653483154039243
-0.004083371978569221,0.00657156973913438,-0.0016165885651975005,0.0013997714952983114,-0.003031724829879176,0.010780485249627448,0.010479782938580637,-0.0066143078835444406,0.005283300652135529
-0.014367515359819925,-0.0070692135261069345,0.007109080291620836,-0.0012774676592401308,0.005462839324206329,0.01403199825667522,-0.0011854949697777434,0.01850899866753161,-0.0007729262905452832
-0.008590797262014806,0.01590945759047991,-0.00675605265045078,-0.0002938986594137152,-0.008156882195070068,0.007006271783195902,-0.0017573206346011743,-0.003967038129976056,-0.004207191492391373
